dataset,algorithm,fd,mu_plus,rfi_prime_plus,g3_prime,is_key,lhs_size,lhs_uniqueness
threshold,pyro,['voter_id']->ethnic,1.0,1.0,1.0,False,1,0.999
threshold,pyro,['voter_id']->last_name,1.0,1.0,1.0,False,1,0.999
threshold,pyro,['voter_id']->gender,1.0,1.0,1.0,False,1,0.999
threshold,pyro,['voter_id']->age,1.0,1.0,1.0,False,1,0.999
threshold,pyro,['voter_id']->zip_code,1.0,1.0,1.0,False,1,0.999
threshold,pyro,['voter_reg_num']->voter_id,1.0,1.0,1.0,False,1,0.999
threshold,pyro,['voter_id']->middle_name,0.0,0.0,0.0,False,1,0.999
threshold,pyro,['voter_id']->download_month,0.0,0.0,0.0,False,1,0.999
threshold,pyro,['voter_id']->first_name,1.0,1.0,1.0,False,1,0.999
threshold,pyro,['voter_id']->city,1.0,1.0,1.0,False,1,0.999
threshold,pyro,['voter_id']->birth_place,0.0,1.0,1.0,False,1,0.999
threshold,pyro,['voter_id']->street_address,0.0,0.0,0.0,False,1,0.999
threshold,pyro,['voter_reg_num']->zip_code,1.0,1.0,1.0,False,1,0.999
threshold,pyro,['voter_reg_num']->city,1.0,1.0,1.0,False,1,0.999
threshold,pyro,['street_address']->zip_code,1.0,1.0,1.0,False,1,0.958
threshold,pyro,['voter_reg_num']->middle_name,0.0,0.0,0.0,False,1,0.999
threshold,pyro,['last_name']->zip_code,0.16573597446241095,0.17367762278870696,0.22443181818181818,False,1,0.648
threshold,pyro,['street_address']->voter_id,0.0,0.0,0.0,False,1,0.958
threshold,pyro,['street_address']->middle_name,0.0,0.027943705314498853,0.30952380952380953,False,1,0.958
threshold,pyro,['voter_reg_num']->gender,1.0,1.0,1.0,False,1,0.999
threshold,pyro,['voter_reg_num']->first_name,1.0,1.0,1.0,False,1,0.999
threshold,pyro,['voter_reg_num']->birth_place,0.0,1.0,1.0,False,1,0.999
threshold,pyro,['street_address']->gender,0.0,0.0,0.21428571428571427,False,1,0.958
threshold,pyro,['voter_reg_num']->age,1.0,1.0,1.0,False,1,0.999
threshold,pyro,['last_name']->voter_id,0.0014184553832030655,0.002179199706829338,0.002840909090909091,False,1,0.648
threshold,pyro,['street_address']->first_name,0.0,0.0,0.0,False,1,0.958
threshold,pyro,['street_address']->birth_place,0.0,0.6560214875148004,0.9523809523809523,False,1,0.958
threshold,pyro,['first_name']->zip_code,0.005911672033063531,0.012303170213800929,0.05018587360594796,False,1,0.462
